Time,Source_IP,Protocol,Status,Confidence,Method
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.60,ml
10:51:33,127.0.0.1,tcp,normal,0.59,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.62,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.62,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.60,ml
10:51:33,127.0.0.1,tcp,normal,0.59,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.62,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.62,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:33,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.60,ml
10:51:34,127.0.0.1,tcp,normal,0.59,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.62,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.62,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.60,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.59,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.62,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.62,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.60,ml
10:51:34,127.0.0.1,tcp,normal,0.59,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.62,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.62,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.60,ml
10:51:34,127.0.0.1,tcp,normal,0.59,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.62,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.62,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:34,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.60,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.59,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.62,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.62,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.60,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.59,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.62,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.62,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.60,ml
10:51:35,127.0.0.1,tcp,normal,0.59,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.62,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.62,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.60,ml
10:51:35,127.0.0.1,tcp,normal,0.59,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:35,127.0.0.1,tcp,normal,0.62,ml
10:51:35,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.62,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.60,ml
10:51:36,127.0.0.1,tcp,normal,0.59,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.62,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.62,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.60,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.59,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.62,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.62,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.60,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.59,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.62,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.62,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.61,ml
10:51:36,127.0.0.1,tcp,normal,0.60,ml
10:51:36,127.0.0.1,tcp,normal,0.59,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.62,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.62,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.60,ml
10:51:37,127.0.0.1,tcp,normal,0.59,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.62,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.62,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.60,ml
10:51:37,127.0.0.1,tcp,normal,0.59,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.62,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.62,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.60,ml
10:51:37,127.0.0.1,tcp,normal,0.59,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.60,ml
10:51:37,127.0.0.1,tcp,normal,0.59,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.62,ml
10:51:37,127.0.0.1,tcp,normal,0.61,ml
10:51:37,127.0.0.1,tcp,normal,0.62,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.60,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.59,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.62,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.62,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.60,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.59,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.62,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.62,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.60,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.59,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.62,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.62,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.61,ml
10:51:38,127.0.0.1,tcp,normal,0.60,ml
10:51:38,127.0.0.1,tcp,normal,0.59,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.62,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.62,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.60,ml
10:51:39,127.0.0.1,tcp,normal,0.59,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.62,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.62,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.60,ml
10:51:39,127.0.0.1,tcp,normal,0.59,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.62,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.62,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.60,ml
10:51:39,127.0.0.1,tcp,normal,0.59,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.62,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.62,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:39,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.60,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.59,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.62,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.62,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.60,ml
10:51:40,127.0.0.1,tcp,normal,0.59,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.62,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.62,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.60,ml
10:51:40,127.0.0.1,tcp,normal,0.59,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.62,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.62,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.60,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.59,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.62,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.62,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:40,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.60,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.59,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.62,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.62,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.60,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.59,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.62,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.62,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.60,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.59,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.62,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
10:51:41,127.0.0.1,tcp,normal,0.62,ml
10:51:41,127.0.0.1,tcp,normal,0.61,ml
